gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
7473-b,1476494082723.0,40,close,target,0,72,50,3,2,distr1,5,54,50,2,3,distr2,336,91,50,1,1,5,18,16,True,1476494080202.0,speaker,not brownish,286.0,1.0,2,11,8.0,1.0,human
7486-a,1476493393008.0,5,split,target,68,2,50,1,2,distr1,205,11,50,3,3,distr2,133,49,50,2,1,10,29,35,True,1476493391599.0,speaker,white-ish brown again,897.0,1.0,3,18,13.0,3.0,human
8762-f,1477005486757.0,23,far,target,296,4,50,2,1,distr2,315,82,50,3,3,distr1,164,31,50,1,2,35,26,44,True,1477005485354.0,speaker,grey,44.0,1.0,1,4,4.0,1.0,human
5587-3,1476999710604.0,17,close,target,68,81,50,2,1,distr2,83,87,50,3,2,distr1,70,59,50,1,3,8,8,11,True,1476999708454.0,speaker,yellow,254.0,1.0,1,6,6.0,1.0,human
6491-5,1476476547896.0,23,split,target,319,98,50,1,2,distr2,260,94,50,3,3,distr1,308,66,50,2,1,9,31,23,True,1476476546526.0,speaker,lightest pink,258.0,1.0,2,12,12.0,2.0,human
4503-8,1476469165810.0,33,close,target,78,93,50,2,3,distr1,115,77,50,1,2,distr2,102,46,50,3,1,12,18,11,True,1476469163310.0,speaker,light neon yellowish,232.0,1.0,3,18,18.0,3.0,human
8792-7,1476495322834.0,13,split,distr1,174,52,50,1,3,distr2,64,82,50,2,1,target,156,25,50,3,2,12,34,37,False,1476495319304.0,speaker,most greenish,912.0,0.0,2,12,8.0,1.0,human
7053-5,1476990777237.0,48,close,target,46,14,50,1,2,distr2,53,6,50,3,1,distr1,81,20,50,2,3,11,6,14,True,1476990774020.0,speaker,the most brown,253.0,1.0,3,12,5.0,1.0,human
3170-6,1476484227592.0,6,far,target,44,11,50,1,2,distr1,187,24,50,2,1,distr2,307,22,50,3,3,21,33,33,True,1476484220825.0,speaker,Yes! Now pick the griege (gray + beige) square,805.0,1.0,8,34,31.0,7.0,human
7736-e,1476994648921.0,17,close,target,158,57,50,3,3,distr2,136,47,50,1,1,distr1,132,59,50,2,2,12,9,5,True,1476994644188.0,speaker,teal,199.0,1.0,1,4,4.0,1.0,human
9260-e,1476486550911.0,6,split,distr1,81,99,50,2,3,distr2,75,31,50,1,2,target,65,88,50,3,1,11,23,23,False,1476486533783.0,speaker,yellow,286.0,0.0,1,6,6.0,1.0,human
4216-9,1476495879111.0,28,split,target,146,62,50,2,1,distr2,218,85,50,3,2,distr1,130,25,50,1,3,14,59,50,True,1476495811226.0,speaker,the brighter looking one,909.0,1.0,4,21,18.0,3.0,human
9318-7,1476478358816.0,7,close,target,158,38,50,2,1,distr2,155,69,50,1,3,distr1,144,79,50,3,2,18,12,8,True,1476478327513.0,speaker,like a blue?,319.0,1.0,3,9,8.0,2.0,human
2811-d,1476992739562.0,31,far,target,199,54,50,1,3,distr2,70,54,50,3,1,distr1,245,65,50,2,2,35,53,90,True,1476992728794.0,speaker,light blue,480.0,1.0,2,9,9.0,2.0,human
1545-9,1476489056747.0,36,far,target,170,54,50,1,3,distr2,239,81,50,2,1,distr1,292,17,50,3,2,45,60,29,True,1476489054443.0,speaker,teal,233.0,1.0,1,4,4.0,1.0,human
5781-2,1476993332468.0,44,split,target,191,7,50,1,1,distr2,96,29,50,2,3,distr1,298,55,50,3,2,15,26,76,True,1476993331057.0,speaker,grey grey,281.0,1.0,2,8,8.0,2.0,human
8367-b,1476992369559.0,12,far,target,178,41,50,1,2,distr2,64,15,50,3,3,distr1,302,61,50,2,1,44,24,56,True,1476992367920.0,speaker,blue,408.0,1.0,1,4,4.0,1.0,human
1173-5,1476998426856.0,10,split,target,75,69,50,2,3,distr2,229,2,50,1,2,distr1,80,39,50,3,1,12,40,30,True,1476998418458.0,speaker,yellow,295.0,1.0,1,6,6.0,1.0,human
6720-4,1476994682086.0,30,split,target,116,73,50,3,3,distr2,67,14,50,2,2,distr1,139,62,50,1,1,8,27,24,True,1476994678720.0,speaker,green,251.0,1.0,1,5,5.0,1.0,human
7830-6,1476469779756.0,19,split,target,127,31,50,3,1,distr2,189,97,50,1,3,distr1,82,64,50,2,2,18,38,47,True,1476469777370.0,speaker,dull green,232.0,1.0,2,9,9.0,2.0,human
6149-8,1476992739808.0,25,far,target,49,66,50,2,2,distr2,87,54,50,3,3,distr1,204,7,50,1,1,38,21,37,True,1476992737355.0,speaker,Yellow.,265.0,1.0,1,6,6.0,1.0,human
2580-b,1476485547032.0,39,split,target,75,54,50,3,2,distr1,104,79,50,1,3,distr2,346,61,50,2,1,13,69,86,True,1476485541153.0,speaker,mustard yellow,792.0,1.0,2,13,13.0,2.0,human
1359-d,1476994232209.0,39,close,target,310,24,50,1,2,distr1,311,3,50,2,3,distr2,235,22,50,3,1,19,17,18,True,1476994230444.0,speaker,lighter purple/pink,300.0,1.0,2,17,17.0,3.0,human
9272-8,1476493397017.0,5,far,target,138,98,50,1,3,distr2,330,26,50,3,1,distr1,185,76,50,2,2,39,79,62,True,1476493394963.0,speaker,green,,1.0,1,5,5.0,1.0,human
6639-9,1476466002040.0,7,split,target,323,34,50,3,2,distr2,124,30,50,2,1,distr1,285,46,50,1,3,13,66,51,True,1476465998803.0,speaker,faded purple,286.0,1.0,2,11,11.0,2.0,human
8502-d,1476995866043.0,3,close,target,180,68,50,2,2,distr2,153,39,50,1,1,distr1,168,21,50,3,3,18,18,12,True,1476995864208.0,speaker,ice blue,254.0,1.0,2,7,7.0,2.0,human
1184-f,1476467923678.0,19,far,target,293,2,50,1,1,distr2,29,48,50,3,3,distr1,173,29,50,2,2,30,25,38,True,1476467921945.0,speaker,Gray/Purple,702.0,1.0,1,10,10.0,2.0,human
7053-5,1476990539250.0,29,close,target,323,64,50,2,1,distr1,276,43,50,3,2,distr2,289,36,50,1,3,17,12,5,True,1476990536420.0,speaker,very pink neon,253.0,1.0,3,12,8.0,2.0,human
9586-c,1476992888877.0,6,far,target,35,88,50,2,2,distr2,315,74,50,1,1,distr1,65,94,50,3,3,36,57,89,True,1476992887833.0,speaker,orange,300.0,1.0,1,6,6.0,1.0,human
1869-e,1476501533384.0,36,far,target,268,9,50,3,3,distr1,82,91,50,2,1,distr2,136,32,50,1,2,59,35,25,True,1476501532019.0,speaker,purple,913.0,1.0,1,6,6.0,1.0,human
9146-e,1459891817110.0,6,far,target,178,41,50,2,1,distr2,114,30,50,3,3,distr1,327,1,50,1,2,32,22,28,True,1459891814904.0,speaker,blue,144.0,1.0,1,4,4.0,1.0,human
8261-8,1476990590432.0,24,far,target,47,16,50,1,2,distr1,211,36,50,2,3,distr2,65,53,50,3,1,35,23,57,True,1476990589966.0,speaker,tan,442.0,1.0,1,3,3.0,1.0,human
1058-9,1476473346878.0,15,split,target,82,92,50,2,2,distr1,104,78,50,3,3,distr2,222,63,50,1,1,8,77,71,True,1476473344528.0,speaker,light green,722.0,1.0,2,10,10.0,2.0,human
5754-b,1476990809132.0,31,split,target,82,48,50,2,3,distr2,218,75,50,1,2,distr1,155,59,50,3,1,18,67,53,True,1476990772483.0,listener,another penny,237.0,1.0,2,12,12.0,2.0,human
7040-8,1476990138374.0,19,split,distr2,266,99,50,2,1,target,300,19,50,3,2,distr1,336,47,50,1,3,14,24,29,False,1476990133468.0,speaker,dark purp not pink,222.0,0.0,4,15,12.0,3.0,human
7710-a,1476493787165.0,19,close,target,124,39,50,2,3,distr2,74,42,50,1,2,distr1,89,42,50,3,1,8,13,6,True,1476493780269.0,speaker,the most true green one,887.0,1.0,5,19,12.0,3.0,human
0235-d,1476992305281.0,21,close,target,94,90,50,1,1,distr1,157,72,50,2,2,distr2,114,53,50,3,3,18,13,13,True,1476992278300.0,speaker,bright green,602.0,1.0,2,11,11.0,2.0,human
8773-e,1476489178583.0,29,close,target,348,14,50,1,1,distr1,333,37,50,3,3,distr2,340,23,50,2,2,13,7,7,True,1476489176378.0,speaker,greyissh,286.0,1.0,1,8,8.0,1.0,human
1400-6,1476995886785.0,29,split,target,280,30,50,1,1,distr2,88,70,50,2,2,distr1,271,59,50,3,3,12,81,97,True,1476995879532.0,speaker,"purple, not blueish",235.0,1.0,3,16,13.0,2.0,human
1691-5,1476464671931.0,38,split,target,32,31,50,2,2,distr1,41,76,50,1,3,distr2,114,60,50,3,1,18,38,37,True,1476464669729.0,speaker,brown,691.0,1.0,1,5,5.0,1.0,human
0215-2,1476994617849.0,43,close,target,320,78,50,2,3,distr2,301,78,50,3,2,distr1,301,98,50,1,1,13,10,5,True,1476994614723.0,speaker,darkest most towards rose,279.0,1.0,4,22,18.0,3.0,human
7886-f,1476988392525.0,25,close,target,268,52,50,3,3,distr1,273,16,50,1,1,distr2,298,59,50,2,2,18,14,18,True,1476988391345.0,speaker,purple,293.0,1.0,1,6,6.0,1.0,human
3322-8,1476988281266.0,11,far,target,306,90,50,2,2,distr2,181,29,50,3,1,distr1,215,52,50,1,3,38,36,27,True,1476988275542.0,speaker,pink,239.0,1.0,1,4,4.0,1.0,human
5762-e,1476990040985.0,4,split,target,161,76,50,3,3,distr2,218,88,50,1,2,distr1,152,34,50,2,1,14,57,48,True,1476990035905.0,speaker,"like grass, but bright",249.0,1.0,4,18,15.0,3.0,human
0936-f,1476991368784.0,25,split,distr1,245,67,50,2,1,distr2,309,32,50,3,3,target,266,99,50,1,2,8,22,25,False,1476991363703.0,speaker,color of sky (lighter shade),428.0,0.0,5,22,20.0,4.0,human
1124-1,1459877838255.0,48,close,target,149,48,50,3,1,distr2,166,77,50,1,2,distr1,142,95,50,2,3,17,11,17,True,1459877837362.0,speaker,dark green,201.0,1.0,2,9,9.0,2.0,human
7122-8,1476997366227.0,45,close,target,155,24,50,3,1,distr1,70,29,50,1,2,distr2,111,8,50,2,3,18,12,16,True,1476997363125.0,speaker,bluish,232.0,1.0,1,6,6.0,1.0,human
6305-1,1459891594116.0,24,close,target,142,92,50,1,3,distr2,130,56,50,2,2,distr1,168,93,50,3,1,17,11,19,True,1459891530580.0,speaker,really vibrant,55.0,1.0,2,13,13.0,2.0,human
5860-d,1476999936439.0,27,close,target,99,87,50,1,1,distr1,100,35,50,3,2,distr2,128,41,50,2,3,18,17,6,True,1476999933917.0,speaker,neon green,199.0,1.0,2,9,9.0,2.0,human
5613-0,1459882830823.0,27,close,target,159,74,50,1,3,distr2,90,48,50,3,2,distr1,143,31,50,2,1,14,18,15,True,1459882828372.0,speaker,"The bright green, like Easter grass",102.0,1.0,6,29,26.0,5.0,human
2851-a,1476495680135.0,41,split,target,300,59,50,1,3,distr2,31,37,50,2,2,distr1,320,67,50,3,1,9,48,43,True,1476495677458.0,speaker,bright purple (not pinkish),709.0,1.0,4,22,19.0,3.0,human
9666-b,1459888819769.0,3,close,target,82,69,50,3,1,distr2,141,67,50,1,3,distr1,136,97,50,2,2,13,14,11,True,1459888818397.0,speaker,darkest color,160.0,1.0,2,12,12.0,2.0,human
4752-7,1476991737565.0,1,close,target,125,21,50,2,3,distr1,158,21,50,3,2,distr2,165,5,50,1,1,9,18,14,True,1476991736341.0,speaker,green green,516.0,1.0,2,10,10.0,2.0,human
2135-c,1476493421232.0,16,close,distr2,335,92,50,3,3,target,333,79,50,1,1,distr1,325,98,50,2,2,7,5,8,False,1476493417928.0,speaker,the middle hue one,900.0,0.0,4,15,12.0,3.0,human
8141-6,1476995352382.0,13,split,target,190,1,50,3,2,distr2,273,73,50,1,3,distr1,165,24,50,2,1,19,26,44,True,1476995350239.0,speaker,gray,330.0,1.0,1,4,4.0,1.0,human
0699-d,1476487085750.0,33,split,target,259,95,50,1,3,distr2,337,0,50,2,2,distr1,240,28,50,3,1,18,37,25,True,1476487081663.0,speaker,bright purple,418.0,1.0,2,12,12.0,2.0,human
5759-a,1476990583184.0,48,far,target,126,54,50,1,3,distr1,17,31,50,2,2,distr2,324,49,50,3,1,51,84,28,True,1476990580956.0,speaker,green,353.0,1.0,1,5,5.0,1.0,human
3012-6,1476995485846.0,27,split,distr1,267,29,50,2,1,target,259,91,50,1,3,distr2,123,24,50,3,2,19,57,45,False,1476995484081.0,speaker,deep purple,524.0,0.0,2,10,10.0,2.0,human
7226-a,1476472804709.0,33,close,target,327,25,50,2,2,distr2,318,72,50,1,3,distr1,274,45,50,3,1,18,14,18,True,1476472802953.0,speaker,redish pink?,726.0,1.0,2,10,10.0,2.0,human
6088-7,1476989769394.0,7,far,target,192,28,50,2,1,distr2,60,24,50,1,3,distr1,107,82,50,3,2,43,30,26,True,1476989766048.0,speaker,blue,229.0,1.0,1,4,4.0,1.0,human
5402-2,1476487995755.0,47,close,target,131,68,50,3,3,distr2,85,96,50,1,2,distr1,90,41,50,2,1,12,13,18,True,1476487984610.0,speaker,green,823.0,1.0,1,5,5.0,1.0,human
3262-2,1476989022396.0,12,close,target,233,21,50,2,2,distr1,272,30,50,3,1,distr2,233,74,50,1,3,12,19,18,True,1476989019537.0,speaker,duller blue,273.0,1.0,2,10,10.0,2.0,human
5903-b,1476470770279.0,25,close,distr2,241,8,50,2,1,target,2,21,50,3,2,distr1,325,16,50,1,3,11,19,13,False,1476470766265.0,speaker,dark shade,684.0,0.0,2,9,9.0,2.0,human
1397-6,1476998730973.0,1,split,target,323,44,50,2,2,distr1,349,52,50,1,3,distr2,52,26,50,3,1,15,51,43,True,1476998721114.0,speaker,ready to begin?,549.0,1.0,3,12,10.0,2.0,human
8084-4,1476995261167.0,12,close,target,127,49,50,2,1,distr1,152,75,50,1,2,distr2,104,56,50,3,3,10,6,12,True,1476995249945.0,speaker,Darkest green,562.0,1.0,2,12,12.0,2.0,human
4928-6,1477003935820.0,32,split,target,246,12,50,2,1,distr2,250,71,50,1,3,distr1,297,9,50,3,2,8,26,31,True,1477003933461.0,speaker,the purple that looks more blue,302.0,1.0,6,26,15.0,3.0,human
7449-9,1476485948843.0,18,split,target,235,76,50,2,2,distr1,219,49,50,3,3,distr2,179,93,50,1,1,19,64,46,True,1476485945189.0,speaker,true blue,286.0,1.0,2,8,8.0,2.0,human
0365-1,1476468164251.0,32,split,distr1,53,97,50,3,2,target,61,72,50,1,1,distr2,80,28,50,2,3,8,21,26,False,1476468162909.0,speaker,yellow,21.0,0.0,1,6,6.0,1.0,human
9719-9,1476989970985.0,39,split,target,277,53,50,1,3,distr2,13,42,50,2,1,distr1,243,24,50,3,2,15,38,34,True,1476989968980.0,speaker,the bright purple,366.0,1.0,3,15,12.0,2.0,human
4339-d,1476994458075.0,30,close,target,199,34,50,3,2,distr2,220,24,50,1,3,distr1,194,20,50,2,1,5,15,16,True,1476994455773.0,speaker,bluest,287.0,1.0,1,6,6.0,1.0,human
3412-4,1459884948148.0,16,close,target,64,13,50,2,1,distr1,4,1,50,1,3,distr2,109,11,50,3,2,16,8,18,True,1459884945571.0,speaker,closest to mud,118.0,1.0,3,12,10.0,2.0,human
2220-9,1476992148291.0,4,split,distr1,76,18,50,3,3,distr2,127,64,50,2,2,target,52,3,50,1,1,15,33,23,False,1476992131355.0,speaker,no green,642.0,0.0,2,7,5.0,1.0,human
7735-2,1476989668344.0,35,split,target,111,50,50,1,2,distr2,213,21,50,2,3,distr1,81,80,50,3,1,14,46,55,True,1476989666298.0,speaker,green,235.0,1.0,1,5,5.0,1.0,human
6932-d,1476490303211.0,38,far,target,202,42,50,2,1,distr1,183,99,50,3,3,distr2,284,53,50,1,2,29,33,58,True,1476490302029.0,speaker,drab,767.0,1.0,1,4,4.0,1.0,human
7917-a,1476994128841.0,35,split,target,165,26,50,1,3,distr2,42,31,50,2,1,distr1,173,14,50,3,2,8,26,25,True,1476994070387.0,listener,lol these are the best,449.0,1.0,5,18,7.0,2.0,human
1400-6,1476995613871.0,1,far,target,24,52,50,2,2,distr1,298,81,50,3,3,distr2,231,71,50,1,1,47,52,27,True,1476995612183.0,speaker,brown,235.0,1.0,1,5,5.0,1.0,human
6983-1,1459883465589.0,33,far,target,22,16,50,2,1,distr2,17,91,50,1,2,distr1,296,22,50,3,3,26,23,38,True,1459883443039.0,speaker,grey,,1.0,1,4,4.0,1.0,human
0237-1,1476996469073.0,36,split,target,121,13,50,2,1,distr1,153,5,50,1,3,distr2,340,75,50,3,2,12,56,39,True,1476996465202.0,speaker,green,268.0,1.0,1,5,5.0,1.0,human
8378-2,1476479936167.0,16,split,target,91,2,50,1,2,distr2,115,64,50,2,1,distr1,118,12,50,3,3,14,33,25,True,1476479933879.0,speaker,gray,414.0,1.0,1,4,4.0,1.0,human
5493-b,1476991649059.0,3,split,target,311,61,50,3,2,distr1,322,24,50,1,3,distr2,354,86,50,2,1,13,32,27,True,1476991647859.0,speaker,brighter purple,532.0,1.0,2,14,14.0,2.0,human
2406-5,1476992276621.0,9,close,target,342,28,50,3,2,distr2,333,39,50,2,3,distr1,312,82,50,1,1,19,6,15,True,1476992275735.0,speaker,yeah,586.0,1.0,1,4,4.0,1.0,human
9713-c,1476488272259.0,9,far,target,215,66,50,2,2,distr2,281,1,50,3,3,distr1,96,88,50,1,1,71,27,42,True,1476488268708.0,speaker,blue,549.0,1.0,1,4,4.0,1.0,human
5054-1,1476990827745.0,27,far,target,249,97,50,3,1,distr2,215,13,50,2,3,distr1,75,88,50,1,2,107,25,52,True,1476990823274.0,speaker,blue,287.0,1.0,1,4,4.0,1.0,human
0936-f,1476991917193.0,48,far,target,41,48,50,1,2,distr2,321,62,50,2,1,distr1,281,2,50,3,3,28,56,26,True,1476991914798.0,speaker,color of sand,428.0,1.0,3,11,9.0,2.0,human
2227-c,1476471368353.0,7,close,target,145,55,50,3,3,distr2,128,33,50,1,2,distr1,106,15,50,2,1,18,8,11,True,1476471363718.0,speaker,light green,319.0,1.0,2,10,10.0,2.0,human
7412-4,1476991242013.0,47,close,target,175,55,50,3,1,distr1,148,54,50,2,2,distr2,164,97,50,1,3,17,17,13,True,1476991237728.0,speaker,more bluer one,465.0,1.0,3,12,8.0,2.0,human
1713-a,1476465837904.0,17,far,target,228,0,50,3,3,distr1,281,27,50,2,1,distr2,177,29,50,1,2,24,22,36,True,1476465832459.0,speaker,gray,590.0,1.0,1,4,4.0,1.0,human
9960-e,1459897160788.0,6,close,distr2,145,15,50,3,1,target,127,22,50,1,2,distr1,100,36,50,2,3,10,8,17,False,1459897148363.0,speaker,bluish green,126.0,0.0,2,11,11.0,2.0,human
3922-a,1459897337063.0,43,far,target,103,40,50,2,3,distr1,305,57,50,1,1,distr2,248,39,50,3,2,84,60,21,True,1459897335210.0,speaker,green,61.0,1.0,1,5,5.0,1.0,human
3280-4,1476482924605.0,22,split,target,63,27,50,2,3,distr1,66,57,50,3,2,distr2,224,32,50,1,1,13,50,63,True,1476482916528.0,speaker,same color as last time,319.0,1.0,5,19,13.0,3.0,human
5451-1,1476991549314.0,44,close,target,265,33,50,3,2,distr2,237,14,50,2,3,distr1,278,20,50,1,1,9,13,10,True,1476991547746.0,speaker,bright purple,382.0,1.0,2,12,12.0,2.0,human
3540-a,1459880149486.0,4,close,target,55,17,50,3,1,distr1,101,40,50,2,3,distr2,90,18,50,1,2,18,9,13,True,1459880147536.0,speaker,brown?,73.0,1.0,1,5,5.0,1.0,human
3788-d,1476496041090.0,18,far,target,140,12,50,3,3,distr1,340,62,50,2,1,distr2,31,58,50,1,2,51,32,39,True,1476496037518.0,speaker,Again with that greenish color,923.0,1.0,5,26,13.0,2.0,human
1651-6,1476990691055.0,7,far,target,188,37,50,3,2,distr2,230,39,50,1,3,distr1,103,81,50,2,1,41,30,67,True,1476990673691.0,listener,light or dark?,521.0,1.0,3,11,9.0,2.0,human
1651-6,1476990923727.0,21,close,target,283,81,50,1,2,distr2,287,32,50,2,3,distr1,260,49,50,3,1,12,12,12,True,1476990920195.0,speaker,bright purple,300.0,1.0,2,12,12.0,2.0,human
8994-b,1476472781668.0,30,far,target,91,12,50,2,3,distr1,255,30,50,1,1,distr2,9,65,50,3,2,40,41,39,True,1476472781065.0,speaker,stormy skies,694.0,1.0,2,11,11.0,2.0,human
8343-d,1476502983496.0,31,far,target,55,46,50,1,3,distr1,222,89,50,3,1,distr2,148,77,50,2,2,74,27,65,True,1476502981743.0,speaker,brownish green one,402.0,1.0,3,16,16.0,3.0,human
8295-7,1476988870743.0,46,split,target,265,16,50,1,3,distr2,27,30,50,3,1,distr1,207,20,50,2,2,18,31,30,True,1476988869282.0,speaker,purple,188.0,1.0,1,6,6.0,1.0,human
4449-1,1476493382446.0,40,far,target,139,70,50,2,1,distr1,59,90,50,1,3,distr2,268,86,50,3,2,27,68,96,True,1476493378228.0,speaker,green,258.0,1.0,1,5,5.0,1.0,human
7845-0,1476488832944.0,46,far,target,32,79,50,1,3,distr1,307,63,50,2,2,distr2,117,86,50,3,1,55,53,102,True,1476488831752.0,speaker,orange,,1.0,1,6,6.0,1.0,human
2136-2,1476990113983.0,8,split,target,248,56,50,1,1,distr1,229,85,50,2,3,distr2,52,31,50,3,2,5,68,69,True,1476990111064.0,speaker,purple,332.0,1.0,1,6,6.0,1.0,human
2901-6,1476991211654.0,28,split,target,353,41,50,2,3,distr1,2,45,50,1,1,distr2,226,85,50,3,2,6,36,40,True,1476991199900.0,speaker,one is more red and one more pink. it's the one with more  pink,279.0,1.0,14,48,20.0,6.0,human
8730-c,1459891739420.0,31,split,target,228,37,50,2,3,distr2,19,71,50,1,1,distr1,241,81,50,3,2,19,46,55,True,1459891737446.0,speaker,purple,94.0,1.0,1,6,6.0,1.0,human
0495-0,1476471799922.0,6,close,distr2,278,91,50,1,3,target,281,52,50,3,2,distr1,310,84,50,2,1,15,7,17,False,1476471798157.0,speaker,purple,688.0,0.0,1,6,6.0,1.0,human
5027-a,1476500053433.0,23,close,target,80,72,50,3,1,distr1,99,87,50,2,3,distr2,144,69,50,1,2,8,16,12,True,1476500043903.0,speaker,the lime color more realistic and less bright than the other 2,951.0,1.0,11,50,28.0,5.0,human
2891-d,1476998950332.0,35,split,target,54,75,50,1,1,distr2,99,44,50,3,2,distr1,42,61,50,2,3,15,23,29,True,1476998947593.0,speaker,bright orange,258.0,1.0,2,12,12.0,2.0,human
5532-5,1476994092408.0,48,close,target,82,24,50,1,3,distr2,169,14,50,3,2,distr1,170,29,50,2,1,19,18,8,True,1476994089711.0,speaker,olive green,268.0,1.0,2,10,10.0,2.0,human
0881-5,1459881355963.0,16,split,target,56,14,50,3,1,distr2,345,78,50,2,2,distr1,38,16,50,1,3,7,42,34,True,1459881341591.0,speaker,they both look siml,27.0,1.0,4,16,8.0,2.0,human
6932-d,1476489922637.0,25,split,target,138,96,50,2,1,distr1,123,47,50,3,2,distr2,182,50,50,1,3,14,34,29,True,1476489920543.0,speaker,the brighter green,767.0,1.0,3,16,13.0,2.0,human
5027-a,1476500816778.0,44,split,target,22,46,50,1,2,distr2,221,80,50,3,1,distr1,30,36,50,2,3,8,48,50,True,1476500812885.0,speaker,autumn colored away from neutral more pumpkin,951.0,1.0,7,39,31.0,5.0,human
7328-c,1476990116663.0,5,split,target,294,48,50,1,1,distr1,305,17,50,2,2,distr2,167,4,50,3,3,14,25,23,True,1476990114704.0,speaker,The brightest purple.,200.0,1.0,3,18,15.0,2.0,human
8727-a,1476488511699.0,40,close,distr1,119,30,50,2,2,target,128,21,50,3,1,distr2,160,57,50,1,3,7,15,14,False,1476488499491.0,speaker,"the drab darker green, not teal and not more olive one",345.0,0.0,11,43,27.0,6.0,human
0426-b,1476998135464.0,50,far,target,327,88,50,2,2,distr1,228,75,50,1,3,distr2,49,47,50,3,1,35,61,71,True,1476998111325.0,speaker,nice work :),294.0,1.0,2,8,8.0,2.0,human
5903-b,1476470544946.0,10,far,target,173,48,50,3,1,distr1,232,21,50,1,3,distr2,87,40,50,2,2,36,24,50,True,1476470540313.0,speaker,aqua green,684.0,1.0,2,9,9.0,2.0,human
4126-9,1476996882791.0,47,far,target,252,40,50,1,2,distr1,177,68,50,3,3,distr2,132,11,50,2,1,52,40,25,True,1476996880982.0,speaker,purple,382.0,1.0,1,6,6.0,1.0,human
8393-1,1476989096884.0,10,close,distr1,141,58,50,3,3,target,97,52,50,1,2,distr2,75,45,50,2,1,9,8,16,False,1476989073354.0,speaker,pea green,289.0,0.0,2,8,8.0,2.0,human
3942-1,1476993822796.0,27,far,target,158,3,50,2,2,distr1,281,97,50,3,3,distr2,118,71,50,1,1,33,35,107,True,1476993821160.0,speaker,gray,273.0,1.0,1,4,4.0,1.0,human
2548-6,1476476396211.0,2,split,target,232,15,50,3,2,distr2,11,77,50,2,1,distr1,183,10,50,1,3,19,38,38,True,1476476394788.0,speaker,blue grey,236.0,1.0,2,8,8.0,2.0,human
8680-3,1476990151888.0,2,far,target,107,96,50,1,1,distr1,251,62,50,2,2,distr2,219,28,50,3,3,79,61,21,True,1476990150367.0,speaker,Bright,393.0,1.0,1,6,6.0,1.0,human
0261-d,1476489433149.0,5,close,distr2,327,12,50,1,1,target,7,22,50,3,2,distr1,331,28,50,2,3,15,12,10,False,1476489423701.0,speaker,paler color,872.0,0.0,2,10,10.0,2.0,human
0137-f,1476498515646.0,15,far,target,182,44,50,1,1,distr1,268,14,50,2,2,distr2,35,46,50,3,3,38,38,39,True,1476498512549.0,speaker,blue,940.0,1.0,1,4,4.0,1.0,human
8680-3,1476990362260.0,20,far,target,101,16,50,1,1,distr2,14,59,50,3,3,distr1,241,32,50,2,2,44,43,42,True,1476990360962.0,speaker,like pea soup,393.0,1.0,3,11,11.0,3.0,human
5456-5,1476504224022.0,32,far,target,42,89,50,1,2,distr1,343,70,50,3,3,distr2,277,28,50,2,1,52,61,26,True,1476504221646.0,speaker,orange,74.0,1.0,1,6,6.0,1.0,human
7919-e,1459895817144.0,45,close,target,281,80,50,3,3,distr2,313,94,50,2,1,distr1,315,65,50,1,2,15,17,7,True,1459895814248.0,speaker,not two pinks,6.0,1.0,3,11,8.0,2.0,human
1812-8,1476995655801.0,36,close,target,291,42,50,3,1,distr2,280,47,50,2,2,distr1,260,54,50,1,3,13,5,9,True,1476995652586.0,speaker,purple/pink,300.0,1.0,1,10,10.0,2.0,human
2375-f,1476490825780.0,44,close,distr2,85,13,50,2,2,target,145,16,50,1,1,distr1,147,47,50,3,3,15,9,18,False,1476490822769.0,speaker,grayish green - almost like army green,223.0,0.0,6,31,31.0,6.0,human
7757-1,1476472031180.0,13,split,target,266,30,50,3,2,distr2,185,93,50,2,1,distr1,252,69,50,1,3,16,51,58,True,1476472025133.0,speaker,again similar to the Lakers or Vikings jerseys,737.0,1.0,8,39,27.0,4.0,human
3864-c,1476992320734.0,35,close,target,160,16,50,2,2,distr2,91,15,50,3,3,distr1,71,23,50,1,1,16,10,7,True,1476992308588.0,speaker,"not the yellowish green one, and not the one that looks kakey color",473.0,1.0,13,54,35.0,7.0,human
3319-d,1476991028163.0,1,split,target,84,73,50,1,1,distr2,234,45,50,2,3,distr1,109,75,50,3,2,7,73,70,True,1476991006978.0,listener,more lime or light than true green?,543.0,1.0,7,28,18.0,4.0,human
9447-5,1476480470227.0,18,split,target,157,97,50,1,1,distr2,56,6,50,3,3,distr1,140,36,50,2,2,19,36,22,True,1476480467921.0,speaker,teal,729.0,1.0,1,4,4.0,1.0,human
3540-a,1459880367336.0,24,far,target,287,71,50,1,3,distr2,101,34,50,3,1,distr1,173,26,50,2,2,38,83,21,True,1459880358270.0,speaker,otherwise i'd give accurate descriptions lol,73.0,1.0,6,39,36.0,5.0,human
