gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
2135-c,1476493734522.0,48,split,target,328,33,50,3,3,distr1,357,45,50,2,2,distr2,138,5,50,1,1,16,36,36,True,1476493732974.0,speaker,purpley one,900.0,1.0,2,10,10.0,2.0,human
8844-9,1476994143953.0,28,far,target,9,61,50,3,1,distr2,71,69,50,2,2,distr1,208,10,50,1,3,34,60,45,True,1476994141891.0,speaker,red,313.0,1.0,1,3,3.0,1.0,human
3801-2,1476472630930.0,20,close,distr1,167,44,50,1,1,target,145,40,50,3,3,distr2,145,52,50,2,2,10,5,13,False,1476472625737.0,speaker,its like green with a grey tint,319.0,0.0,7,25,17.0,4.0,human
2660-a,1476994875847.0,33,split,target,286,23,50,1,3,distr2,209,66,50,3,2,distr1,296,72,50,2,1,15,29,38,True,1476994870864.0,speaker,"not the pinkish purple, but the dull purple",472.0,1.0,8,35,23.0,4.0,human
2901-6,1476991702210.0,50,far,target,51,55,50,2,3,distr2,266,95,50,1,1,distr1,27,27,50,3,2,24,81,50,True,1476991687484.0,speaker,thanks,279.0,1.0,1,6,6.0,1.0,human
5042-9,1476473892789.0,48,close,target,177,75,50,1,3,distr1,179,50,50,2,2,distr2,190,78,50,3,1,8,16,12,True,1476473890704.0,speaker,teal the brightest blue,689.0,1.0,4,20,17.0,3.0,human
8141-6,1476995939037.0,49,far,target,294,95,50,2,2,distr2,159,70,50,1,3,distr1,54,70,50,3,1,82,57,31,True,1476995936565.0,speaker,pink,330.0,1.0,1,4,4.0,1.0,human
3824-b,1476488255172.0,7,far,target,198,55,50,1,3,distr2,247,2,50,2,2,distr1,123,16,50,3,1,32,22,23,True,1476488253054.0,speaker,sky blue,266.0,1.0,2,7,7.0,2.0,human
1641-c,1476474381929.0,23,close,target,231,23,50,2,2,distr1,213,22,50,3,3,distr2,54,0,50,1,1,8,19,14,True,1476474358502.0,speaker,most blue,751.0,1.0,2,8,4.0,1.0,human
6378-3,1476993709719.0,25,split,target,118,0,50,2,1,distr1,197,7,50,3,3,distr2,105,42,50,1,2,6,29,31,True,1476993697025.0,speaker,good catch,258.0,1.0,2,9,9.0,2.0,human
3816-5,1476993946191.0,44,close,distr2,64,22,50,1,3,target,61,31,50,2,2,distr1,70,65,50,3,1,14,5,19,False,1476993943322.0,speaker,darker of the 2 similar,287.0,0.0,4,18,13.0,2.0,human
4216-9,1476496128292.0,37,close,target,226,34,50,2,1,distr2,203,23,50,1,3,distr1,243,7,50,3,2,15,14,15,True,1476496120063.0,listener,"I see a dark purple, a light purple and a gray",921.0,1.0,11,35,28.0,6.0,human
8452-c,1476988414202.0,2,split,target,356,62,50,3,1,distr2,115,6,50,2,2,distr1,20,28,50,1,3,19,40,27,True,1476988412132.0,speaker,red,339.0,1.0,1,3,3.0,1.0,human
9841-e,1476495618284.0,1,split,target,313,26,50,1,3,distr1,302,81,50,3,2,distr2,34,66,50,2,1,16,46,58,True,1476495605130.0,speaker,Hey,236.0,1.0,1,3,3.0,1.0,human
3012-6,1476994832291.0,6,split,target,54,91,50,1,2,distr1,60,92,50,3,1,distr2,96,24,50,2,3,7,29,31,True,1476994813683.0,listener,"okay i see a bright yellow, darker yellow and a green",422.0,1.0,11,42,36.0,7.0,human
9617-0,1476475671502.0,45,split,distr1,273,76,50,3,2,distr2,145,52,50,2,1,target,308,86,50,1,3,19,91,60,False,1476475665634.0,speaker,thanks!,746.0,0.0,1,6,6.0,1.0,human
9258-7,1477002674323.0,11,close,target,139,58,50,2,1,distr1,156,58,50,1,3,distr2,163,77,50,3,2,8,11,6,True,1477002671627.0,speaker,most gren,232.0,1.0,2,8,4.0,1.0,human
8063-b,1476989766206.0,6,close,distr1,233,30,50,1,3,target,265,31,50,3,2,distr2,252,58,50,2,1,9,13,15,False,1476989759769.0,speaker,"dull purple, not bright and not blue",487.0,0.0,7,29,20.0,4.0,human
4629-a,1476999299440.0,23,split,target,35,13,50,1,3,distr2,230,69,50,3,1,distr1,333,7,50,2,2,15,44,32,True,1476999293013.0,speaker,not the grey grey nor the dark blue,,1.0,8,28,16.0,4.0,human
0813-a,1459897893195.0,16,far,target,42,72,50,3,2,distr1,178,65,50,2,1,distr2,264,80,50,1,3,43,75,56,True,1459897891465.0,speaker,orange,20.0,1.0,1,6,6.0,1.0,human
9720-6,1476994452983.0,4,far,target,259,46,50,1,2,distr1,56,86,50,2,3,distr2,133,43,50,3,1,84,58,30,True,1476994451078.0,speaker,purple,226.0,1.0,1,6,6.0,1.0,human
1184-f,1476467720232.0,4,close,target,65,22,50,3,3,distr2,142,44,50,2,1,distr1,153,20,50,1,2,16,18,14,True,1476467717239.0,speaker,Khaki like,702.0,1.0,2,9,9.0,2.0,human
1856-c,1476474238040.0,36,split,target,230,32,50,2,3,distr1,275,52,50,1,2,distr2,41,51,50,3,1,17,53,63,True,1476474236567.0,speaker,blue,590.0,1.0,1,4,4.0,1.0,human
3801-9,1476989193241.0,49,far,target,257,81,50,1,2,distr1,332,97,50,3,3,distr2,351,13,50,2,1,36,34,22,True,1476989191868.0,speaker,bluer,58.0,1.0,1,5,5.0,1.0,human
4845-f,1459901496757.0,5,far,target,317,17,50,2,1,distr2,20,66,50,3,3,distr1,198,36,50,1,2,37,32,47,True,1459901495224.0,speaker,Purple,29.0,1.0,1,6,6.0,1.0,human
0197-6,1476990149316.0,15,close,target,284,49,50,3,2,distr1,317,48,50,1,3,distr2,282,16,50,2,1,11,15,15,True,1476990146568.0,speaker,"bright purple, not the duller purple, not the pink",355.0,1.0,9,40,28.0,5.0,human
8464-1,1476493756113.0,35,close,target,73,50,50,3,1,distr1,49,46,50,1,2,distr2,92,40,50,2,3,13,8,18,True,1476493750384.0,speaker,brighter olive,752.0,1.0,2,13,13.0,2.0,human
3162-4,1476993785881.0,23,close,target,215,4,50,1,2,distr1,278,19,50,2,3,distr2,251,12,50,3,1,19,13,8,True,1476993780957.0,speaker,grey not purplish or pink,546.0,1.0,5,21,16.0,3.0,human
4941-4,1476497926636.0,32,split,target,119,50,50,1,2,distr1,109,29,50,2,1,distr2,16,18,50,3,3,10,43,35,True,1476497925182.0,speaker,brighter green,874.0,1.0,2,13,13.0,2.0,human
5334-3,1476488154543.0,40,far,target,33,93,50,2,1,distr2,251,33,50,1,2,distr1,340,55,50,3,3,43,56,28,True,1476488153088.0,speaker,orange,780.0,1.0,1,6,6.0,1.0,human
4878-c,1476993639254.0,38,split,target,131,23,50,1,3,distr1,94,12,50,2,2,distr2,54,70,50,3,1,10,29,28,True,1476993635016.0,speaker,"blue/green, not the greyish one",202.0,1.0,5,25,19.0,4.0,human
0249-2,1476990878835.0,20,far,target,88,69,50,2,2,distr1,293,88,50,1,1,distr2,207,30,50,3,3,98,54,31,True,1476990876839.0,speaker,green,420.0,1.0,1,5,5.0,1.0,human
5801-8,1476997912592.0,9,far,target,303,37,50,3,3,distr2,111,23,50,2,2,distr1,58,0,50,1,1,26,66,23,True,1476997910822.0,speaker,purple,254.0,1.0,1,6,6.0,1.0,human
4742-9,1476989864317.0,18,split,target,96,66,50,1,2,distr1,136,57,50,2,1,distr2,206,41,50,3,3,9,56,48,True,1476989861536.0,speaker,yucky,484.0,1.0,1,5,5.0,1.0,human
1220-a,1459892771440.0,38,split,target,280,55,50,1,2,distr1,237,84,50,2,1,distr2,56,48,50,3,3,17,75,84,True,1459892773232.0,speaker,LOL,34.0,1.0,1,3,3.0,1.0,human
8775-2,1476993048542.0,50,far,target,236,75,50,1,3,distr1,214,78,50,3,2,distr2,333,24,50,2,1,21,31,31,True,1476993039904.0,listener,misclick,411.0,1.0,1,8,8.0,1.0,human
4505-b,1476469295657.0,25,far,target,344,53,50,3,2,distr2,7,87,50,1,1,distr1,258,12,50,2,3,25,21,35,True,1476469294386.0,speaker,pink,676.0,1.0,1,4,4.0,1.0,human
1689-f,1476469399222.0,49,close,distr2,307,47,50,2,3,distr1,274,34,50,1,1,target,271,60,50,3,2,10,15,11,False,1476469397122.0,speaker,bright,703.0,0.0,1,6,6.0,1.0,human
1773-7,1476989651183.0,15,split,target,234,60,50,3,1,distr2,123,4,50,2,2,distr1,273,64,50,1,3,13,38,37,True,1476989649438.0,speaker,blue,423.0,1.0,1,4,4.0,1.0,human
5568-1,1459899216195.0,21,close,distr1,227,99,50,1,3,target,251,60,50,2,2,distr2,261,41,50,3,1,6,9,13,False,1459899207608.0,speaker,middle shade,110.0,0.0,2,11,11.0,2.0,human
6378-3,1476993363707.0,4,split,target,270,22,50,1,3,distr2,199,71,50,2,2,distr1,295,17,50,3,1,6,35,40,True,1476993350592.0,listener,more pinkish,524.0,1.0,2,11,7.0,1.0,human
8890-2,1476992022084.0,21,close,distr1,306,26,50,3,1,target,285,36,50,2,3,distr2,278,70,50,1,2,8,10,17,False,1476991997203.0,listener,the brighter one or the more mauve-y one,561.0,0.0,8,32,20.0,5.0,human
0082-c,1476479316753.0,50,close,target,44,7,50,1,1,distr2,321,6,50,3,2,distr1,11,18,50,2,3,17,16,11,True,1476479311474.0,speaker,"pale gray, almost olive",770.0,1.0,4,19,19.0,4.0,human
4650-1,1476469326110.0,28,split,target,51,21,50,1,1,distr1,93,18,50,3,2,distr2,333,49,50,2,3,11,45,55,True,1476469312906.0,speaker,we're doing good pick tan,671.0,1.0,5,21,11.0,3.0,human
0082-c,1476478814584.0,15,split,target,334,32,50,3,2,distr1,286,8,50,2,1,distr2,134,12,50,1,3,15,46,28,True,1476478793687.0,speaker,pink,770.0,1.0,1,4,4.0,1.0,human
3373-b,1476989554543.0,1,split,distr1,92,69,50,3,1,distr2,254,68,50,1,2,target,72,60,50,2,3,9,93,76,False,1476989549760.0,speaker,darker green,208.0,0.0,2,11,11.0,2.0,human
4984-a,1476989392891.0,27,close,target,61,38,50,1,2,distr1,100,63,50,2,1,distr2,133,40,50,3,3,17,19,13,True,1476989391661.0,speaker,tan,352.0,1.0,1,3,3.0,1.0,human
2345-7,1476473303687.0,47,far,target,187,72,50,1,2,distr1,218,79,50,2,3,distr2,154,60,50,3,1,37,27,54,True,1476473302225.0,speaker,light blue,286.0,1.0,2,9,9.0,2.0,human
8773-e,1476488961017.0,10,close,target,179,37,50,1,3,distr2,188,89,50,3,1,distr1,191,88,50,2,2,15,14,5,True,1476488930313.0,speaker,dingy blue,286.0,1.0,2,9,9.0,2.0,human
3800-7,1476500494158.0,32,split,target,108,44,50,3,1,distr1,122,62,50,1,3,distr2,321,30,50,2,2,7,71,78,True,1476500490259.0,speaker,"pea green, not the bright one",,1.0,6,23,17.0,4.0,human
3280-4,1476483066122.0,33,split,target,172,0,50,2,2,distr1,209,22,50,3,1,distr2,189,67,50,1,3,13,27,21,True,1476483064745.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
0082-f,1476997559962.0,48,split,distr2,111,14,50,2,1,distr1,114,62,50,1,3,target,164,67,50,3,2,18,22,23,False,1476997557280.0,speaker,Pale green,562.0,0.0,2,9,9.0,2.0,human
9645-a,1476472032341.0,20,close,target,105,66,50,3,2,distr1,99,25,50,2,3,distr2,116,50,50,1,1,17,6,13,True,1476472028068.0,speaker,Poppingest green,710.0,1.0,2,15,15.0,2.0,human
7488-3,1476995274589.0,25,close,target,261,27,50,2,1,distr1,261,47,50,3,3,distr2,260,95,50,1,2,10,19,10,True,1476995252101.0,speaker,dullest,258.0,1.0,1,7,7.0,1.0,human
2400-e,1459887209367.0,39,close,target,315,46,50,1,1,distr2,320,75,50,3,3,distr1,344,31,50,2,2,14,6,16,True,1459887206383.0,speaker,not the bright pink,98.0,1.0,4,16,10.0,2.0,human
3181-5,1476486086622.0,14,split,target,82,66,50,3,2,distr2,299,4,50,2,1,distr1,95,52,50,1,3,7,46,43,True,1476486085258.0,speaker,yellow,414.0,1.0,1,6,6.0,1.0,human
0415-a,1476501779458.0,7,close,distr1,327,75,50,1,3,target,297,54,50,3,1,distr2,312,57,50,2,2,14,5,9,False,1476501776076.0,speaker,what happened?,549.0,0.0,2,12,8.0,1.0,human
3170-6,1476484415746.0,11,close,distr1,190,3,50,2,1,target,356,9,50,3,3,distr2,327,29,50,1,2,15,16,19,False,1476484408386.0,speaker,Awesome!  Okay now pick the griege one.,805.0,0.0,7,30,27.0,6.0,human
6932-d,1476489662226.0,12,close,target,156,85,50,3,3,distr2,87,67,50,1,2,distr1,103,74,50,2,1,14,17,5,True,1476489659800.0,speaker,blueish looking,767.0,1.0,2,14,14.0,2.0,human
1220-a,1459892548930.0,22,split,target,79,73,50,2,2,distr1,151,83,50,3,3,distr2,288,95,50,1,1,17,98,63,True,1459892531141.0,listener,Im starting to think I have some problem with my eyesight lol,80.0,1.0,12,50,33.0,6.0,human
8516-9,1459895623173.0,35,split,target,120,43,50,1,2,distr1,88,22,50,3,3,distr2,302,84,50,2,1,13,94,70,True,1459895621958.0,speaker,green,22.0,1.0,1,5,5.0,1.0,human
7040-8,1476990113263.0,17,far,target,250,50,50,1,1,distr2,331,97,50,3,2,distr1,216,7,50,2,3,23,35,32,True,1476990091790.0,listener,bluest one?,485.0,1.0,2,9,9.0,2.0,human
5957-a,1459883380010.0,7,close,target,319,57,50,2,3,distr2,272,41,50,3,2,distr1,287,72,50,1,1,13,16,10,True,1459883377443.0,speaker,pink,99.0,1.0,1,4,4.0,1.0,human
3059-d,1476494275839.0,33,split,target,169,67,50,1,3,distr2,231,50,50,2,1,distr1,154,18,50,3,2,19,53,41,True,1476494263107.0,speaker,aqua,877.0,1.0,1,4,4.0,1.0,human
5451-1,1476991274355.0,26,split,target,172,33,50,2,2,distr2,267,62,50,1,3,distr1,177,13,50,3,1,11,46,33,True,1476991272500.0,speaker,turquoise green,382.0,1.0,2,14,14.0,2.0,human
3262-2,1476988991491.0,9,split,target,344,96,50,3,1,distr1,347,35,50,1,3,distr2,239,13,50,2,2,16,35,24,True,1476988988055.0,speaker,brighter red,273.0,1.0,2,11,11.0,2.0,human
8925-0,1476994849087.0,1,split,distr1,124,23,50,1,3,distr2,358,32,50,2,2,target,138,58,50,3,1,14,66,51,False,1476994846889.0,speaker,greenest,383.0,0.0,1,8,8.0,1.0,human
8343-3,1476467936334.0,2,far,target,248,59,50,2,2,distr1,297,2,50,3,3,distr2,311,63,50,1,1,34,25,27,True,1476467934603.0,speaker,purple,708.0,1.0,1,6,6.0,1.0,human
0069-8,1476498444473.0,45,far,target,285,80,50,2,2,distr1,31,52,50,1,1,distr2,158,92,50,3,3,56,64,49,True,1476498443254.0,speaker,purple,324.0,1.0,1,6,6.0,1.0,human
3661-0,1476502600291.0,41,close,target,347,52,50,1,3,distr2,327,47,50,2,1,distr1,338,50,50,3,2,6,12,7,True,1476502506051.0,listener,one is more purple than other can i elimnate that one,819.0,1.0,11,43,23.0,5.0,human
4804-8,1476988214723.0,1,far,target,122,18,50,2,1,distr1,340,96,50,1,2,distr2,298,72,50,3,3,63,71,27,True,1476988212697.0,speaker,The green box,234.0,1.0,3,11,8.0,2.0,human
8972-7,1476990974707.0,14,far,target,10,42,50,2,2,distr2,225,33,50,1,3,distr1,313,36,50,3,1,27,36,25,True,1476990972614.0,speaker,The red looking one,525.0,1.0,4,16,13.0,3.0,human
4340-c,1476992825755.0,31,split,target,327,9,50,2,2,distr2,144,56,50,3,3,distr1,20,13,50,1,1,12,49,38,True,1476992824443.0,speaker,dark purpl,222.0,1.0,2,9,9.0,2.0,human
0895-b,1476486985723.0,18,close,target,99,26,50,1,3,distr1,150,39,50,3,1,distr2,165,13,50,2,2,11,17,17,True,1476486981773.0,speaker,Click the pea green box.,790.0,1.0,5,19,16.0,4.0,human
8890-2,1476991674702.0,3,close,target,295,23,50,1,3,distr2,330,50,50,2,2,distr1,330,89,50,3,1,19,13,9,True,1476991673108.0,speaker,purple one,44.0,1.0,2,9,9.0,2.0,human
6338-3,1476992207981.0,16,split,target,109,16,50,1,3,distr2,108,96,50,2,2,distr1,73,16,50,3,1,8,30,31,True,1476992202167.0,speaker,the greyish green that is a little more green,619.0,1.0,9,37,23.0,4.0,human
2202-1,1476990345465.0,40,split,target,19,2,50,3,3,distr2,13,63,50,2,2,distr1,149,6,50,1,1,10,26,35,True,1476990337907.0,speaker,purple not gray or red,254.0,1.0,5,18,13.0,3.0,human
8844-9,1476993992412.0,12,far,target,2,49,50,3,2,distr2,44,5,50,2,1,distr1,321,34,50,1,3,23,27,30,True,1476993991108.0,speaker,red,313.0,1.0,1,3,3.0,1.0,human
6207-d,1459897233949.0,43,close,target,269,27,50,3,2,distr2,259,10,50,2,3,distr1,193,11,50,1,1,19,13,18,True,1459897226855.0,speaker,purple,2.0,1.0,1,6,6.0,1.0,human
1642-d,1476481447207.0,33,split,target,297,47,50,1,3,distr1,303,11,50,2,2,distr2,206,38,50,3,1,18,34,29,True,1476481445890.0,speaker,pink,232.0,1.0,1,4,4.0,1.0,human
0261-d,1476489926724.0,47,split,target,156,20,50,3,1,distr2,343,50,50,2,2,distr1,132,17,50,1,3,6,54,55,True,1476489915269.0,speaker,and not,872.0,1.0,2,6,,,human
0119-4,1477000375923.0,17,split,target,63,4,50,2,1,distr1,163,26,50,3,3,distr2,242,37,50,1,2,19,37,42,True,1477000374669.0,speaker,grey',449.0,1.0,1,5,5.0,1.0,human
7967-5,1476502871920.0,31,far,target,118,46,50,1,1,distr1,309,99,50,2,2,distr2,33,45,50,3,3,95,37,52,True,1476502869983.0,speaker,green,232.0,1.0,1,5,5.0,1.0,human
7314-4,1459886092613.0,3,close,target,110,55,50,2,2,distr2,116,41,50,1,1,distr1,129,21,50,3,3,18,6,12,True,1459886091260.0,speaker,the brightest/lightest one,129.0,1.0,3,23,20.0,3.0,human
5528-c,1476497578559.0,49,close,target,340,32,50,2,2,distr2,358,62,50,1,3,distr1,349,67,50,3,1,14,18,6,True,1476497570917.0,speaker,purple great job,,1.0,3,14,14.0,3.0,human
2375-f,1476489947138.0,7,close,target,337,8,50,1,1,distr2,212,18,50,2,2,distr1,241,18,50,3,3,16,19,12,True,1476489914133.0,speaker,closest to purple,223.0,1.0,3,15,13.0,2.0,human
1193-e,1476993376484.0,43,split,distr1,335,9,50,1,2,distr2,4,78,50,2,1,target,243,10,50,3,3,11,35,28,False,1476993373634.0,speaker,this one looks a tab bit brighter than the other,620.0,0.0,10,39,22.0,5.0,human
2986-a,1459892512260.0,40,close,target,278,80,50,3,3,distr1,247,61,50,2,2,distr2,229,45,50,1,1,12,19,12,True,1459892509762.0,speaker,bright purple,146.0,1.0,2,12,12.0,2.0,human
2651-e,1476504705030.0,49,far,target,355,68,50,3,1,distr2,41,7,50,2,2,distr1,100,40,50,1,3,68,30,26,True,1476504700903.0,speaker,Blood,880.0,1.0,1,5,5.0,1.0,human
3661-0,1476501702792.0,3,split,target,154,12,50,3,1,distr2,287,3,50,1,3,distr1,143,32,50,2,2,13,21,31,True,1476501673382.0,listener,oh well,819.0,1.0,2,6,6.0,2.0,human
2755-a,1476991672482.0,24,split,target,284,65,50,1,1,distr1,274,80,50,2,3,distr2,219,68,50,3,2,6,24,22,True,1476991670551.0,speaker,pink,319.0,1.0,1,4,4.0,1.0,human
8547-9,1476991157059.0,34,far,target,320,62,50,1,2,distr2,176,86,50,2,3,distr1,67,39,50,3,1,70,67,33,True,1476991151053.0,speaker,pink,269.0,1.0,1,4,4.0,1.0,human
4710-7,1476500502883.0,24,far,target,176,63,50,1,3,distr1,300,93,50,2,1,distr2,76,43,50,3,2,50,29,83,True,1476500493531.0,speaker,nice we gettin it,950.0,1.0,4,14,10.0,2.0,human
5266-c,1476493200269.0,3,split,target,239,30,50,2,1,distr1,224,54,50,3,2,distr2,307,77,50,1,3,8,27,31,True,1476493172374.0,listener,oops lol,345.0,1.0,2,7,7.0,2.0,human
8984-7,1477001963861.0,42,split,target,317,14,50,3,1,distr2,179,83,50,2,2,distr1,327,28,50,1,3,8,56,65,True,1477001960584.0,speaker,purplish dull,295.0,1.0,2,12,12.0,2.0,human
7611-1,1476492833238.0,6,close,target,113,91,50,2,2,distr1,127,46,50,3,3,distr2,130,72,50,1,1,16,7,9,True,1476492832228.0,speaker,neon,286.0,1.0,1,4,4.0,1.0,human
2362-3,1476489351847.0,13,far,target,186,74,50,3,1,distr1,326,42,50,2,2,distr2,63,69,50,1,3,64,44,73,True,1476489336208.0,listener,idk lol,568.0,1.0,2,6,6.0,2.0,human
8978-9,1476491548765.0,1,split,target,346,85,50,2,1,distr1,1,91,50,3,3,distr2,246,31,50,1,2,12,37,43,True,1476491544172.0,speaker,It's the pink square,279.0,1.0,4,17,10.0,2.0,human
0437-f,1476468601409.0,44,far,target,69,48,50,3,3,distr1,244,67,50,2,1,distr2,338,90,50,1,2,88,68,39,True,1476468596878.0,speaker,the yellow one,180.0,1.0,3,12,9.0,2.0,human
6421-c,1476475003351.0,32,split,target,215,54,50,1,1,distr1,225,27,50,2,3,distr2,62,12,50,3,2,8,41,36,True,1476474997867.0,speaker,blue (not the purple-blue),754.0,1.0,4,20,14.0,3.0,human
5896-6,1476990736489.0,43,far,target,86,87,50,1,2,distr2,309,71,50,2,3,distr1,19,75,50,3,1,63,98,43,True,1476990735118.0,speaker,yellow,219.0,1.0,1,6,6.0,1.0,human
7134-9,1476998759775.0,43,close,target,6,35,50,1,1,distr2,10,24,50,3,2,distr1,356,63,50,2,3,10,7,16,True,1476998752910.0,speaker,coral color,542.0,1.0,2,10,10.0,2.0,human
3506-5,1476989725115.0,42,close,target,341,1,50,1,3,distr1,160,9,50,2,2,distr2,42,12,50,3,1,14,11,15,True,1476989685104.0,listener,or rather: poo or elephant?,321.0,1.0,5,21,17.0,3.0,human
0426-b,1476997510959.0,26,split,distr1,186,95,50,1,2,target,178,71,50,3,3,distr2,18,77,50,2,1,10,59,58,False,1476997502143.0,speaker,"aqua blue , deeper blue",294.0,0.0,4,18,18.0,4.0,human
2678-f,1476999710482.0,12,split,target,61,48,50,3,3,distr1,74,73,50,2,1,distr2,230,50,50,1,2,10,73,75,True,1476999706874.0,speaker,brownish,295.0,1.0,1,8,8.0,1.0,human
6520-0,1476496897850.0,50,close,target,147,23,50,3,2,distr1,170,13,50,2,1,distr2,113,3,50,1,3,11,17,10,True,1476496895521.0,speaker,greenish tint,232.0,1.0,2,12,12.0,2.0,human
1928-6,1476501773460.0,3,close,target,133,44,50,3,1,distr1,82,48,50,2,3,distr2,140,69,50,1,2,12,8,14,True,1476501770185.0,speaker,"the grayish green, not the brightest, and not the yellower",330.0,1.0,10,47,29.0,4.0,human
2730-a,1476990005214.0,7,close,distr2,81,65,50,1,1,target,104,54,50,3,2,distr1,106,28,50,2,3,12,9,17,False,1476989995288.0,listener,locations are different,280.0,0.0,3,21,18.0,2.0,human
2629-5,1476499224277.0,15,split,distr1,303,22,50,2,2,target,274,38,50,3,1,distr2,204,71,50,1,3,11,34,36,False,1476499218456.0,speaker,the bluer purple,948.0,0.0,3,14,11.0,2.0,human
3940-b,1476993028097.0,25,far,target,25,31,50,3,3,distr1,307,75,50,2,2,distr2,256,22,50,1,1,41,34,22,True,1476993026159.0,speaker,tan,286.0,1.0,1,3,3.0,1.0,human
4793-9,1476484519974.0,30,far,target,92,57,50,3,1,distr1,239,3,50,2,2,distr2,191,36,50,1,3,38,40,23,True,1476484515591.0,speaker,green,808.0,1.0,1,5,5.0,1.0,human
1593-2,1459899290518.0,45,split,target,330,91,50,3,1,distr1,343,77,50,1,3,distr2,175,45,50,2,2,10,61,66,True,1459899287095.0,speaker,bright pink,76.0,1.0,2,10,10.0,2.0,human
0070-1,1476492539414.0,18,split,target,86,79,50,1,2,distr1,60,34,50,2,3,distr2,159,68,50,3,1,19,21,25,True,1476492533378.0,speaker,bright....vomit lol,324.0,1.0,2,14,14.0,3.0,human
3799-3,1476498847664.0,19,close,target,197,16,50,1,1,distr2,184,1,50,3,3,distr1,161,6,50,2,2,9,11,7,True,1476498844258.0,speaker,most blue,814.0,1.0,2,8,4.0,1.0,human
5903-b,1476470596924.0,14,close,distr1,78,75,50,3,2,target,152,72,50,1,1,distr2,90,35,50,2,3,19,16,15,False,1476470595918.0,speaker,bright green,684.0,0.0,2,11,11.0,2.0,human
8514-f,1476481825449.0,25,split,target,310,66,50,2,2,distr2,198,66,50,3,3,distr1,281,85,50,1,1,13,53,42,True,1476481822961.0,speaker,pink,258.0,1.0,1,4,4.0,1.0,human
6089-c,1476483602969.0,50,split,target,28,21,50,3,2,distr1,17,50,50,2,1,distr2,225,20,50,1,3,15,28,35,True,1476483597871.0,speaker,thank you,549.0,1.0,2,8,5.0,1.0,human
8295-7,1476988280597.0,1,far,target,224,27,50,1,2,distr1,93,51,50,2,1,distr2,309,48,50,3,3,55,26,83,True,1476988279019.0,speaker,blue,188.0,1.0,1,4,4.0,1.0,human
2841-a,1476498154174.0,41,split,target,117,96,50,2,3,distr2,188,63,50,1,2,distr1,111,59,50,3,1,11,44,39,True,1476498150440.0,speaker,lime brighter of the 2,880.0,1.0,4,17,12.0,2.0,human
5697-a,1476495300205.0,35,far,target,224,42,50,2,3,distr2,85,72,50,1,1,distr1,327,10,50,3,2,23,67,54,True,1476495292076.0,speaker,blue,345.0,1.0,1,4,4.0,1.0,human
6330-8,1476990998245.0,39,split,target,176,72,50,1,1,distr1,161,88,50,3,2,distr2,28,6,50,2,3,15,34,38,True,1476990941397.0,speaker,blue with a green tint,453.0,1.0,5,18,13.0,3.0,human
6534-d,1476472287300.0,40,far,target,320,39,50,1,1,distr1,53,93,50,3,3,distr2,203,86,50,2,2,71,45,69,True,1476472281178.0,speaker,a girls color,744.0,1.0,3,11,10.0,2.0,human
8520-2,1476994435910.0,30,far,target,213,72,50,1,1,distr2,96,24,50,3,3,distr1,8,81,50,2,2,48,51,54,True,1476994434477.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
3412-4,1459885262449.0,37,close,target,352,60,50,3,1,distr2,13,59,50,1,2,distr1,2,97,50,2,3,16,14,9,True,1459885257787.0,speaker,not fruit or apple,118.0,1.0,4,15,10.0,2.0,human
3661-0,1476502813940.0,48,close,target,321,42,50,2,2,distr1,274,19,50,3,3,distr2,291,60,50,1,1,14,12,16,True,1476502810739.0,speaker,the one that has the most pink in it.,881.0,1.0,9,28,7.0,2.0,human
5148-b,1476993849380.0,34,split,target,268,78,50,1,1,distr2,20,56,50,2,3,distr1,291,24,50,3,2,19,49,36,True,1476993847723.0,speaker,dark purple,480.0,1.0,2,10,10.0,2.0,human
9536-4,1459888896012.0,6,far,target,124,16,50,1,1,distr1,58,56,50,2,3,distr2,272,39,50,3,2,27,44,75,True,1459888894071.0,speaker,the army green box,83.0,1.0,4,15,12.0,3.0,human
8330-f,1476483969066.0,14,far,target,144,38,50,1,1,distr2,272,96,50,2,2,distr1,164,7,50,3,3,21,56,34,True,1476483966381.0,speaker,green,549.0,1.0,1,5,5.0,1.0,human
6158-c,1476989667653.0,12,split,target,347,26,50,1,3,distr2,172,8,50,3,2,distr1,270,24,50,2,1,19,36,26,True,1476989648104.0,speaker,pink,339.0,1.0,1,4,4.0,1.0,human
8002-d,1476469419520.0,5,close,target,190,27,50,3,1,distr2,181,59,50,1,2,distr1,181,42,50,2,3,10,16,6,True,1476469390264.0,listener,tthe color,732.0,1.0,2,9,9.0,2.0,human
3322-8,1476988799619.0,46,close,target,359,9,50,1,2,distr1,327,11,50,2,3,distr2,346,21,50,3,1,7,10,7,True,1476988797439.0,speaker,sand color?,239.0,1.0,2,9,9.0,2.0,human
